id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,total,percent_of_total,percent_excluding_air
minecraft:air,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102080,109102082,109102096,109102099,109102499,109103652,109104904,260000015,260175216,260083649,259833590,259543234,259171342,258802098,258735487,258822263,258854433,258787958,258943352,258969742,259033026,258940451,259081155,259448152,259455718,259487740,259434759,259126100,258771246,258409669,258119599,257717102,257846110,258180935,258540915,258973671,259107977,259201395,259350642,259849500,259717862,259554471,259832820,259861708,259475350,259059471,258736746,258740008,259013499,259215212,259450809,259400687,259324190,259190416,259270853,257147223,257365476,257520050,257651638,257793571,257830455,257777807,257788658,257822755,258002123,258208515,258393003,258530835,258631397,258739702,258847578,270079270,270066109,269938046,269569650,268927106,268039493,267028606,266126365,265676856,235965714,204413276,174321652,149151587,131309317,120589480,114642389,111705050,109612776,109350443,109346117,109345933,109345637,109345607,109345608,109345606,109345536,109345536,109345536,109345536,109345536,109345536,109345536,126110873,126302208,126302208,126302208,126302208,126302208,126302208,126302208,126302208,126302208,126302208,126302208,126302208,126302208,126302208,126302208,126443264,126443264,126443264,126443264,126443264,126443264,126443264,126443264,126443264,126443264,126443264,126443264,126443264,126443264,126443264,126443264,187327488,187327488,187327488,187327488,187327488,187327488,187327488,187327488,187327488,187327488,187327488,187327488,187327488,187327488,187327488,187327488,396454400,396454400,396454400,396454400,396454400,396454400,396454400,396454400,396454400,396454400,396454400,396454400,396454400,396454400,396454400,396454400,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,434474752,685540864,685540864,685540864,685540864,685540864,685540864,685540864,685540864,685540864,685540864,685540864,685540864,685540864,685540864,685540864,685540864,70563659331,70.4149055559,N/A
minecraft:netherrack,71424,60162543,114163351,166053448,216096479,265985335,264497657,263565938,262014598,260524748,259700364,259408599,259148352,258887271,258622161,258340115,257956031,257005410,254688280,249826067,240376255,223044530,196083816,161363043,123809737,117080998,110547845,106458815,105275507,105963826,107068621,106931684,106371054,106897154,110342667,115047914,120415695,124297960,126043771,127290537,128331138,128592470,128314350,127774385,127547355,127686489,128010303,128299812,127990721,127222978,126147730,124945674,124198915,124017756,124397557,125107380,126707248,127076423,127206690,127156317,127117479,127033248,126832419,126487488,125037793,123998672,123095888,122536473,122416663,122647168,123252047,123958828,124541847,124469372,124201059,123995656,123976174,124157383,124578024,125093669,125609648,125558740,125461050,125445396,125477402,125667745,126020497,126407130,126612090,126531850,126364246,126231407,126191344,126224839,126316172,126324855,125813147,124829615,123457758,121973841,120634192,120177286,121132002,123272734,127820955,149420163,172251566,195580200,217568261,235455302,248279444,256873629,262341773,265840582,267330603,268608841,270442497,272128073,273064343,273385182,273660744,293273290,292592503,233945246,170413380,102095831,45557881,71424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20279325340,20.2365749182,71.1184174968
minecraft:basalt,0,3403660,9633855,17003026,24853766,32934055,34025996,34726980,35234426,35684554,36118069,36572604,37046423,37531687,38013067,38519192,38994227,39195853,38717410,37207456,34896043,33061890,32754014,32948607,31548991,27561161,24262949,21814139,19975689,18722318,18005231,17603402,16998191,17030761,17406292,17891187,18152854,18434243,18576105,18390949,18009589,17693293,17569649,17561533,17603303,17643379,17649847,17506922,17157690,16884185,16757355,16666101,16747457,16926190,17195653,17343475,17404023,16997624,16746019,16589278,16530899,16510212,16411405,16173009,15841917,16009352,16353335,16574796,16626846,16664384,16805504,16793556,16537516,16259804,16136780,16017109,15868441,15785930,15705845,15600027,15398757,15199098,15140599,15106008,15029367,14967440,14936693,14870002,14728031,14603064,14573712,14567131,14554152,14580508,14613816,14556787,14400795,14299145,14295686,14392405,14706563,15261426,15883380,16288282,16443986,19224707,22416036,25013926,26303090,26372171,25657302,24718686,24017318,23740886,23502066,23408616,23440796,23570233,23779565,24083015,24522346,26396296,27151355,21334666,14713303,9617370,5257996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592949132,2.5874829901,9.0933221804
minecraft:bedrock,325301248,260235041,195188001,130122381,65056972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65054871,130111896,195173812,260241542,325301248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951787012,1.9476724906,6.8448038215
minecraft:lava,0,0,1619255,2500044,3439101,4414460,4505451,4581313,4633692,4669470,4836212,4841915,4823356,4793355,4748265,4697032,4634512,4551518,4441476,4693536,8224975,22530491,54536125,100683299,150534166,154657834,158052293,160503948,162218692,163309582,164062013,164583356,168133,456470,486311,419526,424261,403367,351095,310991,208926,323106,350100,359105,359505,336593,303022,270817,214608,318841,354890,397231,425152,454229,455440,445530,228278,338258,330739,251913,248389,243770,246782,241241,238377,406801,413098,415569,400719,393412,392932,386300,222631,349606,351052,337787,335626,339460,341560,328882,222730,304901,306107,298905,295520,297228,303225,283761,214512,295216,286642,279118,276503,275721,267260,258633,206161,330230,376251,427680,502898,557342,575432,556263,162443,133197,144112,152372,164537,175120,182760,188863,187443,189071,188586,186400,184194,180859,28204,25590,7949,4540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1568185647,1.5648797876,5.4995360884
minecraft:cave_air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3992354,4252527,4473123,4584515,4740172,4883033,5012577,5110171,5211214,5484145,5769326,6073751,6379404,6669693,6952442,7227708,7497675,7798532,8091076,8360723,8618052,8856526,9086510,9296958,9512009,9746640,9986240,10210390,10421529,10629116,10826218,11021996,11191813,11392939,11589014,11756513,11917368,12065340,12201996,12330811,12459672,12581728,12686304,12778858,12858800,12941962,13019038,13084844,13160185,13198385,13234770,13266837,13306333,13344983,13389724,13428111,13445989,13447427,13458638,13472282,13476504,13464215,13456716,13453012,13459233,13440288,13421066,13396394,13382780,13361942,13359554,13378130,13352336,15877240,18468738,20887926,22842710,24130747,24802266,25044686,25036737,24898840,24580265,24201970,23783049,23315376,22798565,22237714,21626440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132722448,1.1303345795,N/A
minecraft:blackstone,0,1353760,3918909,7408127,11537528,15520734,15573527,15343059,15139539,14961235,14796329,14607612,14405245,14196935,14004461,13808837,13653293,13788334,14637856,16557933,19126600,20362813,18181641,13235623,7747990,7473152,7167600,6895189,6524361,5806925,4883846,4095661,4123218,4043727,4232475,4346290,4224774,4088948,3941193,3951497,4238459,4236102,4219495,4150885,4038291,3899339,3831426,3879276,4104907,4156950,4260606,4305368,4314514,4199130,4002652,3792866,3764258,3650096,3441177,3391223,3341642,3326204,3372543,3559921,3908515,3791706,3751077,3669110,3617182,3566037,3442427,3390105,3659860,3557301,3526835,3480155,3472694,3441070,3392363,3374435,3511805,3464445,3442893,3425868,3403284,3369055,3317377,3316693,3451246,3394178,3356518,3319235,3284099,3245730,3197064,3250918,3495992,3581837,3745339,3908940,3949512,3776477,3329039,2731193,2390873,2593265,2826498,3175178,3672379,4217580,4717397,5133395,5427997,5600958,5691485,5723620,5712494,5672363,5612767,5537963,5447413,5698544,5625526,4568256,5202409,6957572,5040296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744699943,0.7431300566,2.6116194976
minecraft:soul_sand,0,165286,324856,485234,645841,808832,811076,808739,808749,809407,807185,808512,809081,812851,809903,815875,895147,1262370,2340276,4524848,7521526,9612559,8727563,5266252,1312129,2032138,2937878,3702526,4216473,3824449,3588632,3303152,3041176,2516125,1975155,2456870,2503672,2374088,2082803,1770000,1563369,1599996,1742479,1876210,1909403,1829523,1658957,1489683,1457190,1598073,1852362,2128566,2356159,2451433,2333065,2021633,1694969,1410028,1240818,1181144,1147704,1131422,1150607,1280303,1516094,1827860,2150248,2399846,2490801,2418503,2199203,1905581,1686591,1680553,1779254,1900915,1949677,1911759,1774267,1603044,1489181,1472381,1516568,1570205,1573895,1507050,1405094,1293955,1230868,1216880,1247226,1288812,1302229,1282258,1238818,1234743,1376640,1718113,2208489,2759270,3213032,3455175,3268734,2679721,1921598,3405334,4920072,5812779,5649742,4712122,3432573,2246708,1314278,726983,341580,131363,34173,5467,379,10,0,0,1740,238421,2467732,5767927,4641763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255940607,0.255401064,0.8975688608
minecraft:soul_soil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,272,7709,92992,464720,1552005,3757003,6758529,8849052,8028199,4697500,810997,1124221,1383599,1474049,1387760,1203481,1140037,1066010,1088562,1451324,1971833,2452438,2506970,2367570,2083888,1764403,1561862,1605344,1752854,1887624,1922091,1834253,1649315,1477106,1444031,1592868,1873407,2158888,2368992,2454011,2314451,2019271,1691862,1403818,1226167,1160000,1139746,1122608,1136619,1250782,1479484,1800191,2131409,2384406,2484683,2420910,2206139,1911918,1695018,1682242,1795470,1921631,1986683,1946963,1803607,1630733,1504571,1479153,1522751,1567204,1566554,1506381,1404364,1305103,1240089,1230644,1265294,1308536,1312917,1285712,1232355,1214475,1341898,1681064,2180407,2730264,3203312,3430979,3250604,2659330,1920300,3420581,4944528,5855068,5711206,4788231,3497880,2281194,1316415,725157,337676,127134,33590,5043,344,16,0,0,1548,231212,2463952,5760160,4633194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221292971,0.2208264679,0.7760616114
minecraft:magma_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,61,177,1499,1235791,4916284,10969227,16662779,19957063,20684375,20731241,20788093,20699738,20416965,19585506,16285164,10588231,4726241,992022,63118,54891,27628,63064,70067,70668,68330,62846,53300,47666,28467,57642,66509,76721,82166,83508,84907,79279,27112,45012,43863,41530,40365,38677,37164,35431,29444,71836,75422,72065,69002,69054,68480,66382,28838,65915,65757,63201,62054,63057,61924,58219,25870,51894,50243,48639,48709,48392,48074,44016,25993,49757,47921,46803,45165,45403,43628,42408,27860,59643,71314,82035,98271,110039,114120,113595,13837,11209,10144,9713,10105,11135,11954,11781,11146,10747,11111,10684,10129,9158,9020,8745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213241493,0.2127919631,0.7478255451
