id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,total,percent_of_total,percent_excluding_air
minecraft:air,300020736,300020736,300020736,300020736,300020736,300020736,300020736,300020736,300020736,300020736,300020736,300020736,300020736,300020736,300020736,300020736,601298688,601298688,601298688,601298688,601298688,601298688,601298688,601298688,601298688,601298688,601298688,601298694,601298692,601298890,601299486,601300082,989530573,989610976,989520537,989368077,989242596,989185049,989053874,989035187,989075080,989036844,988935795,988946533,988908742,988889273,988807908,988819455,1313884510,1313918734,1313941410,1313949536,1313943824,1314003576,1314076706,1314159541,1314148167,1314158311,1314368059,1314573399,1314803535,1314806181,1314674501,1314504399,1638607845,1638711742,1638687465,1638847006,1638935482,1638920431,1638822570,1638743694,1638810724,1639063591,1639235429,1639319047,1639249356,1639232628,1639193356,1639249732,1961266387,1961340271,1961392177,1961409561,1961455887,1961478841,1961502502,1961524016,1961531089,1961508128,1961534228,1961483793,1961357930,1961254638,1961141372,1961026363,2287093495,2287208805,2287278077,2287347779,2287368013,2287396453,2287402759,2287415459,2287442487,2276248255,2262821229,2247695754,2232438460,2220006063,2211688815,2206668988,2504773988,2501967283,2501147886,2501072324,2501070229,2501070080,2501070080,2501070080,2501070080,2501070080,2501070080,2501070080,2501070080,2501070080,2501070080,2501070080,2977890200,2978001664,2978001664,2978001664,2978001664,2978001664,2978001664,2978001664,2978001664,2978001664,2978001664,2978001664,2978001664,2978001664,2978001664,2978001664,3450083328,3450083328,3450083328,3450083328,3450083328,3450083328,3450083328,3450083328,3450083328,3450083328,3450083328,3450083328,3450083328,3450083328,3450083328,3450083328,3927014912,3927014912,3927014912,3927014912,3927014912,3927014912,3927014912,3927014912,3927014912,3927014912,3927014912,3927014912,3927014912,3927014912,3927014912,3927014912,4403946496,4403946496,4403946496,4403946496,4403946496,4403946496,4403946496,4403946496,4403946496,4403946496,4403946496,4403946496,4403946496,4403946496,4403946496,4403946496,4880878080,4880878080,4880878080,4880878080,4880878080,4880878080,4880878080,4880878080,4880878080,4880878080,4880878080,4880878080,4880878080,4880878080,4880878080,4880878080,5357809664,5357809664,5357809664,5357809664,5357809664,5357809664,5357809664,5357809664,5357809664,5357809664,5357809664,5357809664,5357809664,5357809664,5357809664,5357809664,5834741248,5834741248,5834741248,5834741248,5834741248,5834741248,5834741248,5834741248,5834741248,5834741248,5834741248,5834741248,5834741248,5834741248,5834741248,5834741248,6311672832,6311672832,6311672832,6311672832,6311672832,6311672832,6311672832,6311672832,6311672832,6311672832,6311672832,6311672832,6311672832,6311672832,6311672832,6311672832,779452414958,98.0078725336,N/A
minecraft:netherrack,0,23470415,45728564,75797579,111706593,142593579,141938359,141250652,140388614,139575302,139027758,138690112,138369179,138069327,137761251,137379378,135360174,133708620,130827659,126903464,121870215,114326229,101781732,84137817,63940149,61279981,58603254,56717742,55973688,55901012,56388814,56112668,56134019,56451513,57938417,59676062,61650582,63123489,63890476,64457440,64973578,65192303,65176049,64988672,64930442,65113508,65473752,65841659,65345046,65389299,65317024,65113534,64998254,65050959,65209973,65298627,65336390,64997324,64492547,63889043,63399639,63187245,63161316,63218254,63440180,63056623,62654953,62419989,62471491,62893649,63581079,64193486,64477407,64416335,64239742,64110679,64207138,64569831,65049188,65482597,65672476,65753992,65751247,65733648,65767604,65897442,66014152,65966706,65304332,64611602,63853729,63213454,63011902,63348346,64017558,64802118,64358034,64602276,64705725,64776434,64991100,65442777,66087727,66775179,67797371,75400107,84199790,94113387,104911250,115237807,123763147,130419601,138829565,143113231,145423710,146895922,148353036,149570469,150289144,150644213,150976666,161831333,161813884,129758263,97926480,66034414,33578579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10596601611,1.3324102409,70.1722458375
minecraft:basalt,0,5812212,10582198,12876914,13280855,15805094,16239162,16501312,16618634,16691626,16759397,16829229,16898516,16978010,17058271,17124630,17132695,16948704,16516730,15923990,15429925,15203323,15094746,14583525,13328478,11824854,10589916,9710029,9095644,8667752,8491498,8517628,8482711,8388737,8530260,8674249,8801909,8889419,8926641,8881230,8811475,8576620,8481558,8510028,8576828,8624562,8654783,8664705,8623182,8430661,8340953,8301011,8344138,8388337,8433814,8410489,8377444,8213714,8135405,8130515,8215883,8351247,8478344,8588696,8654139,8425641,8370345,8470410,8603082,8674231,8663826,8545060,8400613,8120031,8031283,8080247,8163173,8192921,8137229,8063817,7966559,7787537,7732676,7766627,7809125,7820132,7776380,7700268,7576903,7503585,7598613,7800695,8006372,8161225,8202198,8136213,8027469,7638177,7374538,7269565,7257379,7229950,7153373,7032100,6892922,8235815,10036994,12092435,13848966,14636454,14580061,14011578,13323772,12910205,12493458,12180390,11954143,11823775,11789316,11839204,11931484,12646147,12713283,9914358,6871720,3912652,1483609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275401493,0.1603682079,8.4458952402
minecraft:lava,0,0,3320786,5278885,7418763,9718921,10144653,10565769,10972405,11362143,11781635,12117174,12439356,12727373,12995890,13238665,13469302,13681622,13915248,14465247,17049562,25280452,42109964,65444969,90180805,91732876,92954327,93773550,94301634,94566698,94758337,94784197,36451,151580,155792,111284,109073,107726,101617,91808,47543,90763,94590,95043,98455,97624,93503,84566,43720,75458,76296,83131,86769,87034,83723,79221,47351,128822,136531,106502,115129,122565,128051,132532,73868,126142,134309,135828,132294,119046,104722,91626,47936,96127,98619,99866,94128,85640,77231,70574,45580,76580,78123,77191,74286,70819,66568,61166,57544,121176,129537,134914,138519,130714,118703,106829,44549,75566,82976,83498,78646,74124,65674,59199,35242,37002,40117,43891,49138,55230,61850,65933,63181,65993,66687,67161,67659,67764,7617,6946,1390,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104096626,0.1388284382,7.3114893541
minecraft:bedrock,176910848,141532330,106152835,70768138,35379975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35377079,70780502,106162715,141524001,176910848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061499271,0.1334722726,7.0294034385
minecraft:cave_air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7457527,7470778,7531356,7531363,7535825,7533384,7548168,7555619,7554951,7559570,7567793,7570176,7572197,7574789,7572419,7568976,7567397,7563803,7556970,7558028,7551238,7558211,7561306,7561659,7567293,7551562,7536394,7514443,7496673,7486678,7486458,7480793,7484337,7470305,7473418,7476870,7480147,7488922,7498626,7500476,7510292,7487706,7475176,7479125,7487980,7498669,7502850,7502145,7508840,7502674,7500445,7514081,7521086,7525220,7529636,7533476,7533548,7515828,7498440,7495837,7481437,7469494,7469409,7462792,7454332,7432463,7414802,7396378,7379659,7365949,7356511,7338810,7317659,8256130,9368331,10597209,11789927,12704920,13245937,13496711,13560775,13594589,13442039,13204356,12938837,12650526,12338610,11999190,11632396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742460130,0.0933564851,N/A
minecraft:blackstone,0,31364,362991,1734967,4039252,5867447,5846943,5712910,5610532,5524219,5443100,5376241,5311959,5241702,5178662,5157505,5274693,5746706,6677180,7872492,8739116,8497002,6980182,4967331,3172525,3095350,2965254,2806332,2611708,2284276,1931275,1659881,1752630,1876635,1994684,1974682,1910300,1810424,1688392,1610251,1618137,1749685,1848090,1872198,1833840,1743045,1660993,1608686,1620628,1709901,1773562,1776952,1742838,1660751,1597156,1579480,1603417,1674246,1699871,1750853,1748753,1694678,1616514,1571948,1636826,1800471,1894890,1862360,1745918,1617343,1506574,1456117,1512263,1649729,1717036,1678072,1613660,1541909,1499772,1482227,1496334,1569429,1594447,1571168,1521658,1482588,1484402,1560695,1721016,1869275,1935900,1919925,1821878,1671636,1516153,1407290,1403332,1541970,1634470,1630688,1570368,1469407,1362212,1272319,1214679,1246233,1275123,1316738,1411332,1572374,1771256,1975729,2158034,2300617,2387728,2429643,2449157,2449213,2421758,2376637,2326038,2428453,2383681,1861148,1332146,801067,324659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303552487,0.0381685051,2.0101689697
minecraft:soul_sand,0,3034100,5327144,4978584,1942049,498358,351725,350278,349193,347787,347895,347978,345651,343229,347665,393609,603988,1198732,2307057,3736728,4822068,4784573,3578879,1948122,733200,962842,1312591,1748860,2116543,2351445,2253522,2175521,2141893,1891482,1643187,1781760,1832623,1737551,1592385,1463304,1385299,1396505,1455733,1534671,1574566,1526004,1411887,1300239,1214103,1173210,1181540,1227263,1265951,1253710,1207564,1160508,1159438,1225110,1358555,1516693,1645210,1683970,1683824,1700293,1748326,1825993,1941460,2036027,2038844,1920827,1741458,1566271,1455318,1427009,1458627,1525638,1540458,1460949,1330261,1200180,1108934,1071538,1074446,1098038,1109116,1092953,1092577,1152631,1276380,1475490,1706202,1913614,2009885,1922616,1739194,1533526,1360783,1253177,1207263,1197166,1175518,1076920,921145,741069,560680,1307128,2238154,3239413,3981551,4093260,3633071,2844916,1986013,1359459,845627,480628,232793,76782,15340,2098,110,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187692353,0.0236003223,1.2429262154
minecraft:soul_soil,0,3013118,5265041,4835754,1684818,143141,1350,0,0,0,0,0,111,570,7171,55452,264253,860435,1969986,3409293,4519426,4506882,3347121,1744540,578499,753426,898320,990789,1013037,951336,975949,1055851,1203392,1367446,1624806,1758941,1808080,1731377,1601570,1469285,1389572,1391368,1441616,1513502,1548566,1497383,1383151,1270716,1186381,1141380,1155794,1200158,1244820,1237594,1194485,1152436,1152591,1223222,1351658,1513317,1648185,1695129,1692501,1705012,1752759,1812465,1898872,1981765,1990208,1884455,1710186,1543922,1436796,1402897,1434103,1501245,1523853,1451370,1323749,1193707,1098836,1059495,1059952,1084430,1090039,1067059,1066458,1129675,1260492,1469789,1697561,1898065,1981902,1889470,1710489,1515567,1350966,1250117,1201630,1181700,1155984,1066041,914672,745447,565334,1302658,2231177,3235911,3959704,4079172,3607164,2822654,1971386,1347122,840330,471448,220580,73376,14825,2267,36,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171875867,0.021611567,1.1381871316
minecraft:magma_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,28,524,474620,1855170,4147515,6304755,7539728,7795758,7772475,7800837,7766951,7668706,7351454,6120135,3979729,1781683,381501,28100,24709,11232,24644,25239,25592,26954,26199,24767,23214,9274,18904,20806,22523,23592,22759,21184,19944,11515,22833,25938,27745,31202,31349,32385,31827,16717,31967,35589,36071,35029,31706,27920,24375,11718,26230,26774,27248,24575,22315,20286,17894,9543,20236,20460,19941,19603,17700,16488,14645,13115,30335,33446,34765,36613,35250,31986,28484,9567,19772,22543,22482,20528,18137,15497,13551,3659,3158,3184,3532,4077,4580,5306,6224,4529,4486,4546,4200,3905,3648,3575,3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80362917,0.0101047843,0.5321749911
