id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,total,percent_of_total,percent_excluding_air
minecraft:netherrack,0,89938913,175076736,289341278,425557394,542646403,540122832,537563680,534227382,531071447,528946863,527668855,526449363,525310591,524179730,522709825,515783243,509518649,498621814,483723293,464650564,435744226,387657569,320111217,243153711,232494987,221707768,214052277,210883314,210419747,212227774,211160850,211055415,212203848,218028724,224927808,232917067,239066901,242179283,244496296,246630960,247486693,247507763,246914623,246743274,247512503,248902897,250294712,248610381,248650738,248300347,247497880,247106419,247399110,248049012,248340584,248481968,247319097,245596390,243572915,242021668,241542749,241787532,242236067,243280426,242043786,240749525,239922187,240338412,242085229,244650659,246888106,247915600,247762659,247207858,246656737,246998934,248372448,250164112,251816048,252342982,252647100,252552415,252309387,252317969,252699392,252953393,252603477,250008913,247521094,244856531,242594291,241810614,243269468,245891107,248695391,247583129,248556140,248935972,249115259,249784610,251395654,253694440,256189669,260018792,289272648,322993676,360924402,402318424,441738997,473985802,499138186,529526003,545842015,554604486,560165399,565698070,570425791,573207593,574567927,575844294,617340898,617251670,494944944,373517823,251880791,128027837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40436521510,50.1672154576,70.1835470589
minecraft:air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,742,2913,5141,245858046,246204720,246007995,245482793,244830547,244032795,243199312,242869719,242731674,242719584,242434653,242557085,242476580,242388941,241925233,241895770,245432216,245696223,245909082,246049750,246109316,246455493,246694505,246897486,246743469,246671187,247308697,247846013,248419725,248029389,247085768,246023152,256213602,256515874,256556548,257337868,257392237,256781446,256122597,255704294,255954423,256745514,257469471,258099343,257953511,257862672,257701720,257848868,246295999,246701459,247090331,247432655,247730661,247902472,248087317,248279607,248488485,248364562,248453169,248382311,248015204,247393169,246769018,246283702,327968084,328396331,328686032,329057190,329287971,329478954,329635156,329832108,330053220,287125175,235807979,177844827,119489651,71879754,40211000,21202067,13968121,3388223,312904,9751,496,0,6,3,1,0,0,0,0,0,0,0,18881437,19331072,19331072,19331072,19331072,19331072,19331072,19331072,19331072,19331072,19331072,19331072,19331072,19331072,19331072,19331072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20161408372,25.0130743189,N/A
minecraft:basalt,0,21290565,38865868,47791487,49987611,59834126,61486353,62470876,62919821,63168079,63406313,63654399,63916597,64204067,64491564,64729445,64668867,63845596,61999480,59586432,57600799,56801968,56543648,54769305,50013780,44300534,39604503,36247872,33912056,32345010,31689491,31850804,31686241,31335808,31765606,32321792,32841551,33270373,33494555,33393260,33160516,32202908,31744930,31771244,31988730,32183653,32323748,32359866,32190743,31452009,31084558,30892278,31028428,31181138,31341242,31264740,31114382,30501946,30196006,30145115,30477751,31048417,31571132,31962801,32205479,31336015,31110165,31425006,31949034,32362627,32477413,32145612,31624637,30495265,30073629,30176120,30467985,30602370,30419321,30148075,29779201,29103768,28867721,28952845,29112330,29147407,28983177,28656386,28171154,27794004,28021836,28684158,29397610,29904783,30073649,29864649,29448477,28002358,27047516,26649271,26573938,26472543,26206700,25790042,25319522,30304799,37022201,44722124,51277585,54498271,54526708,52606307,50027771,48455544,46946636,45849421,45070884,44579259,44456094,44632110,44972394,47715138,47978760,37419698,25954593,14779692,5615289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4767749859,5.915067011,8.2751330752
minecraft:lava,0,0,12620284,20088476,28229650,36988854,38602111,40181746,41703372,43149233,44737962,46006519,47204665,48304692,49323995,50259619,51120782,51916111,52731743,54820050,64705807,96390995,160978771,250244154,344626961,350657128,355518555,358927223,361268692,362546024,363473315,363684930,139939,571112,592730,420053,413476,404215,382630,351938,187626,359667,380482,387085,382789,375998,360236,333118,171508,294008,313500,327656,335720,335269,326537,308497,187640,482926,510931,420228,452367,470427,490856,496536,291987,485095,514333,527185,502373,453703,399898,356721,191235,395022,398713,401692,381655,345196,304307,277221,180712,294071,305928,302934,293246,277603,263258,243569,231964,485322,517756,532662,528369,493793,448460,407162,177508,291809,315328,318299,309558,283612,255144,236255,142331,147305,162327,179673,199689,221938,246082,264691,254710,262461,267316,271205,272309,273989,29306,28180,6660,7589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220438538,5.2360500249,7.3251935547
minecraft:bedrock,674253312,539393965,404541766,269707705,134847112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134843202,269737339,404562674,539382284,674253312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4045522671,5.01904219,7.0216012692
minecraft:cave_air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28021376,28098078,28368257,28400984,28449865,28494859,28548667,28594126,28607719,28598701,28613952,28607469,28601778,28604026,28622848,28634777,28638576,28621503,28605740,28610168,28598774,28603857,28604082,28599249,28624918,28569401,28530343,28492052,28474821,28495113,28538539,28578554,28614816,28581185,28567930,28547617,28556857,28603379,28657167,28668877,28697897,28652542,28605381,28574504,28584801,28616193,28630169,28633508,28667193,28654653,28642970,28647102,28643002,28645724,28657447,28678500,28686592,28662927,28616765,28583312,28541244,28517080,28517369,28491612,28465419,28399018,28340584,28276674,28208663,28146641,28081605,27998462,27894379,31508936,35730435,40419543,44995069,48521426,50603459,51561455,51793375,51911544,51332988,50450838,49458905,48371188,47172780,45873539,44469332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2826685744,3.5069028555,N/A
minecraft:blackstone,0,125674,1439340,6797517,15828855,23014403,22948598,22381259,21949100,21620765,21331611,21096879,20862579,20618530,20382361,20273962,20712264,22485619,25963957,30396647,33507564,32420198,26687977,19003438,12245062,11902204,11375836,10782206,10058105,8807932,7389972,6310934,6640756,7041657,7471382,7375022,7136390,6792855,6362695,6102840,6179946,6686785,7037655,7079879,6900178,6561456,6260133,6056841,6076884,6387418,6613366,6628110,6513793,6224407,5995144,5926993,5991719,6226138,6286665,6461935,6446385,6222257,5919112,5770800,6025979,6611840,6948976,6821563,6410993,5945906,5574293,5431135,5680289,6212138,6470793,6316334,6057770,5762433,5575428,5486771,5513137,5753914,5837562,5763984,5597101,5490833,5546596,5880050,6490544,7012611,7222533,7079232,6685491,6123592,5556842,5172618,5169588,5667002,5998495,5999011,5774885,5403138,5010486,4670261,4450205,4576018,4692471,4857995,5213606,5826824,6580383,7349643,8053417,8619436,8980351,9148829,9225477,9224484,9131991,8977363,8790269,9180352,9022882,7045468,5043557,3030155,1227902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154100169,1.4318242439,2.0031110614
minecraft:soul_sand,0,11745489,20583271,19209592,7457846,1976901,1438235,1430406,1428680,1425628,1419464,1417078,1415393,1412848,1435145,1635754,2491366,4811478,9148209,14679255,18908055,18759189,14050404,7760521,2962955,3819376,5167584,6875580,8361626,9314471,8936273,8572004,8361936,7326588,6285309,6785786,6977448,6694131,6181799,5696478,5387318,5376071,5561867,5842010,5999228,5842947,5456338,5060202,4767316,4599532,4612794,4754592,4862282,4776080,4600846,4482116,4537534,4804393,5297923,5914610,6415290,6593364,6607100,6697920,6912661,7138881,7427128,7682000,7705097,7348400,6743338,6101289,5680982,5590112,5682218,5878610,5902911,5632512,5183633,4729515,4388313,4196503,4169940,4252990,4296604,4255202,4266777,4503684,4989401,5746407,6591887,7357933,7710776,7456712,6800903,6043405,5403136,4978232,4771241,4687359,4593702,4223615,3628794,2921016,2205246,5120650,8765584,12749348,15586649,15961693,14160203,11069080,7683098,5230719,3218684,1808654,874520,292901,61203,7436,595,4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731583732,0.9076329352,1.2697714681
minecraft:soul_soil,0,11688885,20426822,18710977,6418217,531965,4557,0,0,0,0,0,117,2752,33480,244297,1122216,3483214,7877588,13524288,17844883,17810041,13199410,7024859,2354284,3022182,3544404,3880448,3943049,3691646,3775789,4079415,4643402,5275463,6220682,6753464,6983074,6731487,6234625,5715523,5385551,5367238,5551107,5829372,5965498,5774084,5375682,4978571,4691333,4533330,4564055,4705868,4811766,4735985,4560838,4438163,4504213,4773811,5252368,5860088,6381498,6585081,6598303,6706947,6938941,7143300,7398691,7648878,7679269,7319186,6688651,6061052,5653458,5550204,5645802,5853711,5897187,5642827,5192987,4737158,4389554,4191702,4158996,4242494,4278094,4227460,4247259,4500713,5010950,5788956,6618602,7355927,7676565,7398446,6734088,5986167,5350369,4922910,4719704,4635736,4533948,4179634,3589680,2898843,2198851,5075740,8700018,12668570,15504365,15923263,14110278,11040299,7658789,5219900,3225043,1809443,871217,292919,59534,7422,571,4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671787483,0.8334472438,1.1659862586
minecraft:magma_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,44,89,2029,1896664,7425909,16650874,25315158,30220593,31155471,30972191,31035260,30858678,30526397,29312335,24397327,15853369,7088806,1499515,102066,92209,43090,94055,101161,101999,102364,99688,94411,87894,34564,75058,81270,87155,89647,86933,82980,77952,41217,86876,97130,107462,115309,118368,120636,118242,61719,123178,135042,134781,130691,117541,103361,91964,45505,103924,107239,108050,98815,89186,78230,68356,36977,75602,77680,75415,73619,68229,63194,58197,50542,120206,132581,136784,136639,129667,118273,106625,38212,76327,83545,84089,78490,69221,59643,52346,13538,11620,11756,13188,15059,17225,20463,22592,16937,16297,16103,16240,14846,14140,12955,11992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320395105,0.3974953746,0.5560929598
